park,unit_code,park_type,region,state,year,month,recreation_visits,recreation_hours
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2024.0,8.0,156,2340
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2024.0,9.0,61,687
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2024.0,10.0,422,5442
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2024.0,11.0,182,1794
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2024.0,12.0,168,1824
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,1.0,40498,949710
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,2.0,48302,1053581
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,3.0,100315,1920367
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,4.0,77541,1511867
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,5.0,38083,785818
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,6.0,20004,367346
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,7.0,16417,261419
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,8.0,15741,271142
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,9.0,23902,450454
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,10.0,49181,970045
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,11.0,65273,1418534
Big Bend NP,BIBE,National Park,Intermountain ,TX,2024.0,12.0,66201,1380950
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,1.0,254458,618101
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,2.0,258142,548610
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,3.0,260198,619884
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,4.0,174300,382695
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,5.0,133142,261880
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,6.0,135576,273862
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,7.0,122969,245800
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,8.0,139080,269637
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,9.0,115415,250691
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,10.0,92362,200856
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,11.0,211090,423798
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2024.0,12.0,319976,570994
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,1.0,145,145
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,2.0,256,256
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,3.0,579,579
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,4.0,641,1037
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,5.0,3324,4109
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,6.0,7795,11654
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,7.0,9601,12676
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,8.0,10476,15346
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,9.0,7418,10632
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,10.0,3460,4974
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,11.0,1156,1156
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2024.0,12.0,360,360
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,1.0,35174,218368
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,2.0,38715,247140
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,3.0,49968,346582
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,4.0,66425,482696
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,5.0,77008,555112
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,6.0,74437,539521
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,7.0,76036,541024
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,8.0,74285,494735
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,9.0,79123,556327
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,10.0,107678,852055
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,11.0,57461,435392
Big South Fork NRRA,BISO,National River,Southeast ,TN,2024.0,12.0,43292,266740
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,1.0,17996,45804
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,2.0,18667,47203
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,3.0,23598,58032
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,4.0,21354,55757
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,5.0,24560,71545
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,6.0,22721,67176
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,7.0,23827,74394
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,8.0,24724,74978
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,9.0,24386,73916
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,10.0,23723,72340
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,11.0,23151,70033
Big Thicket NPRES,BITH,National Preserve,Intermountain ,TX,2024.0,12.0,23116,70652
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,1.0,5133,16138
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,2.0,4987,17245
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,3.0,7111,23659
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,4.0,13996,48633
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,5.0,20702,79682
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,6.0,35201,149099
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,7.0,47079,210665
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,8.0,46385,216486
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,9.0,22030,104019
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,10.0,7800,25322
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,11.0,5013,16388
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,MT,2024.0,12.0,4378,13819
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,1.0,31701,100743
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,2.0,37428,117805
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,3.0,46810,145157
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,4.0,41856,128255
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,5.0,51610,156392
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,6.0,47208,144983
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,7.0,58503,179830
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,8.0,40348,121549
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,9.0,49744,158904
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,10.0,41396,124930
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,11.0,32466,98311
Biscayne NP,BISC,National Park,Southeast ,FL,2024.0,12.0,33143,103172
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,1.0,6951,15046
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,2.0,6601,15880
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,3.0,9383,21129
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,4.0,10538,26879
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,5.0,34270,215835
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,6.0,57224,379145
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,7.0,53237,364224
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,8.0,51827,322152
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,9.0,54665,320398
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,10.0,34019,130559
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,11.0,11539,27159
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2024.0,12.0,5608,11210
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,1.0,488474,2930842
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,2.0,919053,5514316
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,3.0,1293788,7762727
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,4.0,1575935,9526794
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,5.0,1897653,11684288
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,6.0,2109800,13207871
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,7.0,2107954,13222886
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,8.0,2146494,13397770
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,9.0,1610062,10076458
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,10.0,739523,4546244
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,11.0,906756,5440534
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,NC,2024.0,12.0,938147,5628882
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,1.0,182,454
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,2.0,134,336
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,3.0,381,952
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,4.0,498,1246
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,5.0,708,1770
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,6.0,1594,3985
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,7.0,1182,2956
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,8.0,495,1238
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,9.0,466,1166
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,10.0,444,1110
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,11.0,604,1509
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast ,WV,2024.0,12.0,639,1597
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,1.0,834,834
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,2.0,1535,1617
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,3.0,2600,3026
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,4.0,1791,1927
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,5.0,2295,2845
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,6.0,3687,4091
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,7.0,1495,1495
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,8.0,2980,2980
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,9.0,1856,1856
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,10.0,2676,2796
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,11.0,1216,1216
Booker T. Washington NM,BOWA,National Monument,Northeast ,VA,2024.0,12.0,1244,1244
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,1.0,1543,3086
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,2.0,2911,5822
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,3.0,4439,8878
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,4.0,7137,14274
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,5.0,37508,75016
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,6.0,99665,199330
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,7.0,92114,184228
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,8.0,85729,171458
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,9.0,33588,67176
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,10.0,15664,31328
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,11.0,7526,15052
Boston African American NHS,BOAF,National Historic Site,Northeast ,MA,2024.0,12.0,5562,11124
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,1.0,0,0
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,2.0,0,0
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,3.0,0,0
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,4.0,0,0
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,5.0,2624,656
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,6.0,4665,1166
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,7.0,6391,1598
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,8.0,6226,1556
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,9.0,3948,987
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,10.0,1803,451
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,11.0,0,0
Boston Harbor Islands NRA,BOHA,National Recreation Area,Northeast ,,2024.0,12.0,2500,625
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,1.0,45825,23601
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,2.0,68900,40387
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,3.0,133503,86055
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,4.0,167244,107827
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,5.0,234299,229435
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,6.0,328652,323433
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,7.0,419382,397861
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,8.0,384825,348529
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,9.0,302714,254239
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,10.0,368059,229170
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,11.0,180668,111653
Boston NHP,BOST,National Historical Park,Northeast ,MA,2024.0,12.0,110387,49266
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,1.0,671,1342
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,2.0,1872,3744
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,3.0,2137,4274
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,4.0,2093,4186
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,5.0,2501,5002
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,6.0,2388,4776
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,7.0,2579,5158
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,8.0,2001,4002
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,9.0,1061,2122
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,10.0,1903,3806
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,11.0,1698,3396
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2024.0,12.0,1015,2030
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,1.0,32464,104562
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,2.0,39629,128531
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,3.0,103536,364405
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,4.0,229797,942350
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,5.0,337175,1464448
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,6.0,347567,2280003
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,7.0,319540,2124285
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,8.0,300280,2003320
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,9.0,366719,2282691
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,10.0,272988,1183040
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,11.0,83001,306137
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2024.0,12.0,65379,212462
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,1.0,5258,29256
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,2.0,5020,27578
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,3.0,6171,32962
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,4.0,3829,21356
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,5.0,3476,19809
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,6.0,4003,22336
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,7.0,3572,20464
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,8.0,2110,13935
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,9.0,751,6740
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,10.0,2201,14497
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,11.0,2315,15742
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2024.0,12.0,3583,21524
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,1.0,24501,94664
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,2.0,45077,175589
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,3.0,120745,621759
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,4.0,185808,955105
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,5.0,321521,1665608
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,6.0,311079,1987534
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,7.0,245634,1215085
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,8.0,138291,664896
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,9.0,118885,632262
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,10.0,90636,596982
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,11.0,51036,253074
Buffalo NR,BUFF,National River,Midwest ,AR,2024.0,12.0,33135,149071
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,1.0,69337,103854
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,2.0,68470,102339
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,3.0,76270,113994
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,4.0,70368,105288
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,5.0,72474,108308
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,6.0,71603,106677
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,7.0,85570,128176
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,8.0,71606,107230
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,9.0,60852,91023
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,10.0,61024,91058
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,11.0,69161,103371
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2024.0,12.0,69177,103726
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,1.0,512,384
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,2.0,2518,1888
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,3.0,2951,2213
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,4.0,2948,2211
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,5.0,3951,2963
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,6.0,3132,2349
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,7.0,4333,3250
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,8.0,3344,2508
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,9.0,3216,2412
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,10.0,3767,2825
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,11.0,2404,1803
Camp Nelson NM,CANE,National Monument,Southeast ,,2024.0,12.0,1640,1230
Canaveral NS,CANA,National Seashore,Southeast ,FL,2024.0,1.0,123332,315123
Canaveral NS,CANA,National Seashore,Southeast ,FL,2024.0,2.0,149343,379651
Canaveral NS,CANA,National Seashore,Southeast ,FL,2024.0,3.0,215092,550868
Canaveral NS,CANA,National Seashore,Southeast ,FL,2024.0,4.0,188681,479485
